	Dividends_x	Stock Splits	Date	Dividends_y	contractSymbol	strike	lastPrice	bid	ask	change	percentChange	volume	openInterest	impliedVolatility	inTheMoney	contractSize	currency
0	0.1825	0.0	2019-02-08	0.1825													
1	0.1925	0.0	2019-05-10	0.1925													
2	0.1925	0.0	2019-08-09	0.1925													
3	0.1925	0.0	2019-11-07	0.1925													
4	0.1925	0.0	2020-02-07	0.1925													
5	0.205	0.0	2020-05-08	0.205													
6	0.205	0.0	2020-08-07	0.205													
7	0.0	4.0	2020-08-31														
8	0.205	0.0	2020-11-06	0.205													
9	0.205	0.0	2021-02-05	0.205													
10	0.22	0.0	2021-05-07	0.22													
11			2024-09-09		AAPL240920P00005000	5.0	0.01	0.0	0.0	0.0	0.0	2.0	11.0	0.500005	False	REGULAR	USD
12			2024-09-09		AAPL240920P00090000	90.0	0.01	0.0	0.0	0.0	0.0	3.0	705.0	0.500005	False	REGULAR	USD
13			2024-09-06		AAPL240920P00010000	10.0	0.01	0.0	0.0	0.0	0.0	9.0	72.0	0.500005	False	REGULAR	USD
14			2024-09-06		AAPL240920C00090000	90.0	134.6	0.0	0.0	0.0	0.0	1.0	94.0	1.0000000000000003e-05	True	REGULAR	USD
15			2024-09-06		AAPL240920C00295000	295.0	0.02	0.0	0.0	0.0	0.0	181.0	2647.0	0.500005	False	REGULAR	USD
16			2024-09-16		AAPL240920P00015000	15.0	0.01	0.0	0.0	0.0	0.0	10.0	5223.0	0.500005	False	REGULAR	USD
17			2024-09-16		AAPL240920P00030000	30.0	0.01	0.0	0.0	0.0	0.0	17.0	107.0	0.500005	False	REGULAR	USD
18			2024-09-16		AAPL240920P00035000	35.0	0.01	0.0	0.0	0.0	0.0	35.0	815.0	0.500005	False	REGULAR	USD
19			2024-09-16		AAPL240920P00055000	55.0	0.01	0.0	0.0	0.0	0.0	10.0	902.0	0.500005	False	REGULAR	USD
20			2024-09-16		AAPL240920P00115000	115.0	0.01	0.0	0.0	0.0	0.0	200.0	9604.0	0.500005	False	REGULAR	USD
21			2024-09-16		AAPL240920P00120000	120.0	0.01	0.0	0.0	0.0	0.0	1.0	12469.0	0.500005	False	REGULAR	USD
22			2024-09-16		AAPL240920P00125000	125.0	0.01	0.0	0.0	0.0	0.0	12.0	3813.0	0.500005	False	REGULAR	USD
23			2024-09-16		AAPL240920P00130000	130.0	0.01	0.0	0.0	0.0	0.0	160.0	10485.0	0.500005	False	REGULAR	USD
24			2024-09-16		AAPL240920P00135000	135.0	0.01	0.0	0.0	0.0	0.0	201.0	9405.0	0.500005	False	REGULAR	USD
25			2024-09-16		AAPL240920P00140000	140.0	0.01	0.0	0.0	0.0	0.0	10.0	11688.0	0.500005	False	REGULAR	USD
26			2024-09-16		AAPL240920P00145000	145.0	0.01	0.0	0.0	0.0	0.0	66.0	27953.0	0.500005	False	REGULAR	USD
27			2024-09-16		AAPL240920P00150000	150.0	0.01	0.0	0.0	0.0	0.0	18.0	27395.0	0.500005	False	REGULAR	USD
28			2024-09-16		AAPL240920P00155000	155.0	0.01	0.0	0.0	0.0	0.0	16.0	11193.0	0.500005	False	REGULAR	USD
29			2024-09-16		AAPL240920P00160000	160.0	0.01	0.0	0.0	0.0	0.0	9.0	13193.0	0.500005	False	REGULAR	USD
30			2024-09-16		AAPL240920P00165000	165.0	0.01	0.0	0.0	0.0	0.0	3030.0	16139.0	0.500005	False	REGULAR	USD
31			2024-09-16		AAPL240920P00170000	170.0	0.01	0.0	0.0	0.0	0.0	2815.0	23093.0	0.500005	False	REGULAR	USD
32			2024-09-16		AAPL240920P00175000	175.0	0.02	0.0	0.0	0.0	0.0	6164.0	46208.0	0.500005	False	REGULAR	USD
33			2024-09-16		AAPL240920P00180000	180.0	0.01	0.0	0.0	0.0	0.0	8292.0	29452.0	0.500005	False	REGULAR	USD
34			2024-09-16		AAPL240920P00185000	185.0	0.02	0.0	0.0	0.0	0.0	911.0	23464.0	0.2500075	False	REGULAR	USD
35			2024-09-16		AAPL240920P00190000	190.0	0.04	0.0	0.0	0.0	0.0	2881.0	17406.0	0.2500075	False	REGULAR	USD
36			2024-09-16		AAPL240920P00195000	195.0	0.07	0.0	0.0	0.0	0.0	2910.0	21091.0	0.2500075	False	REGULAR	USD
37			2024-09-16		AAPL240920P00197500	197.5	0.09	0.0	0.0	0.0	0.0	2054.0	3457.0	0.2500075	False	REGULAR	USD
